,movieId,imdbId,tmdbId
25168,117541,1168639,46473.0
25169,117543,1194616,21861.0
25170,117545,3759416,170522.0
25171,117547,1827358,78646.0
25172,117549,3387648,297608.0
25173,117551,384212,73452.0
25174,117553,1608368,158967.0
25175,117555,2593392,250643.0
25176,117561,1639397,294600.0
25177,117565,61576,41608.0
25178,117570,251382,42332.0
25179,117572,2402619,294538.0
25180,117574,1586753,63484.0
25181,117576,1508328,45167.0
25182,117578,1187047,9510.0
25183,117580,999872,13610.0
25184,117582,2261434,184992.0
25185,117584,2343380,254435.0
25186,117586,1672091,43212.0
25187,117588,1282016,16877.0
25188,117590,2170439,227159.0
25189,117592,196866,83451.0
25190,117594,1865346,139715.0
25191,117596,42395,34651.0
25192,117598,56993,29060.0
25193,117600,89029,50571.0
25194,117602,871512,17925.0
25195,117604,256639,44131.0
25196,117606,37645,136525.0
25197,117610,50323,68340.0
25198,117612,57004,68337.0
25199,117614,46921,68242.0
25200,117618,16804,89059.0
25201,117620,123808,237796.0
25202,117622,80645,40102.0
25203,117624,52749,143092.0
25204,117626,50327,109441.0
25205,117628,1626139,84742.0
25206,117630,104135,88107.0
25207,117632,1155060,180607.0
25208,117634,41313,164073.0
25209,117636,1080926,19273.0
25210,117638,1024724,27996.0
25211,117640,34680,183190.0
25212,117642,1159984,35801.0
25213,117644,26293,235679.0
25214,117646,214641,10473.0
25215,117648,46935,34652.0
25216,117650,466766,46302.0
25217,117652,397401,21791.0
25218,117656,109678,66018.0
25219,117662,41328,120785.0
25220,117666,45718,43343.0
25221,117672,134633,72892.0
25222,117674,65570,94201.0
25223,117676,1990216,102629.0
25224,117678,112945,58058.0
25225,117680,790653,140814.0
25226,117682,787462,19554.0
25227,117684,377057,37641.0
25228,117686,122474,45120.0
25229,117690,40321,33111.0
25230,117692,302531,133831.0
25231,117694,1230372,63273.0
25232,117696,76168,22124.0
25233,117698,89741,161422.0
25234,117702,51732,121250.0
25235,117704,54021,116385.0
25236,117706,1806954,81182.0
25237,117708,32788,121992.0
25238,117710,279250,6110.0
25239,117712,42769,96433.0
25240,117714,2395199,238589.0
25241,117716,36794,171594.0
25242,117718,1912996,76815.0
25243,117720,91658,71316.0
25244,117722,317522,155130.0
25245,117726,3397430,238185.0
25246,117728,89629,31462.0
25247,117732,1826876,167935.0
25248,117736,22802,78327.0
25249,117738,23973,81110.0
25250,117740,3091272,211247.0
25251,117746,51605,27446.0
25252,117748,50483,134355.0
25253,117750,31842,111750.0
25254,117752,23584,81038.0
25255,117756,1714176,146946.0
25256,117838,2358592,219343.0
25257,117840,202310,38636.0
25258,117843,1684911,254582.0
25259,117845,189133,163068.0
25260,117847,174719,49467.0
25261,117849,115650,25518.0
25262,117851,1911658,270946.0
25263,117853,3354900,238222.0
25264,117855,1429448,75364.0
25265,117857,3213142,267355.0
25266,117859,1730760,299618.0
25267,117861,2883434,253331.0
25268,117863,2412568,268386.0
25269,117865,175001,296136.0
25270,117867,2614684,252178.0
25271,117869,2809082,259610.0
25272,117871,3007512,256917.0
25273,117873,1306972,39849.0
25274,117875,2659190,173912.0
25275,117877,1355638,75491.0
25276,117879,2404171,278086.0
25277,117881,3316960,284293.0
25278,117883,399222,40192.0
25279,117885,3801438,300441.0
25280,117887,1109624,116149.0
25281,117889,2499818,204965.0
25282,117891,1623660,135714.0
25283,117893,2300975,203834.0
25284,117895,4046784,294254.0
25285,117897,2017634,159100.0
25286,117899,1031658,302496.0
25287,117901,1942971,147778.0
25288,117903,21799,99922.0
25289,117905,10247,28526.0
25290,117907,273850,89280.0
25291,117909,285265,193411.0
25292,117911,117419,93114.0
25293,117913,3919322,284995.0
25294,117916,2429278,307087.0
25295,117918,64797,150338.0
25296,117920,3091282,212843.0
25297,117922,2100546,79218.0
25298,117924,130514,105770.0
25299,117926,2678448,169860.0
25300,117928,3622120,306650.0
25301,117930,1258123,35856.0
25302,117932,3625352,265449.0
25303,117954,39158,92459.0
25304,117956,39479,137357.0
25305,117962,40335,100257.0
25306,117964,40761,43450.0
25307,117966,41247,157283.0
25308,117977,43772,80031.0
25309,117979,42257,181876.0
25310,117981,42851,27917.0
25311,117985,43288,69784.0
25312,117987,43721,123432.0
25313,117989,45197,27884.0
25314,117997,46387,64851.0
25315,118003,47797,28909.0
25316,118006,48001,68339.0
25317,118008,47813,252721.0
25318,118013,49369,40953.0
25319,118017,50649,191186.0
25320,118023,52033,27261.0
25321,118025,52780,185546.0
25322,118036,55875,171075.0
25323,118054,62534,82966.0
25324,118057,65243,118337.0
25325,118082,1567437,244458.0
25326,118085,58022,20886.0
25327,118087,155028,185057.0
25328,118089,66400,67869.0
25329,118091,86149,139169.0
25330,118093,79094,131194.0
25331,118095,2992220,230836.0
25332,118097,2089750,139380.0
25333,118099,1517238,41272.0
25334,118101,2345525,84154.0
25335,118103,2551396,276922.0
25336,118105,3596200,303742.0
25337,118107,3243196,257296.0
25338,118109,1705134,136476.0
25339,118111,2375597,257442.0
25340,118113,61052,96846.0
25341,118115,3072182,240820.0
25342,118117,3068192,289416.0
25343,118133,2215113,99879.0
25344,118166,91364,70966.0
25345,118173,472219,20077.0
25346,118177,68248,171308.0
25347,118183,70012,86236.0
25348,118189,85601,11616.0
25349,118191,25202,170582.0
25350,118193,53889,266108.0
25351,118195,1834303,163870.0
25352,118198,2304915,250798.0
25353,118200,3311900,277846.0
25354,118202,3302820,282297.0
25355,118204,2845780,123581.0
25356,118206,1778931,253295.0
25357,118214,2977672,262088.0
25358,118220,74881,189133.0
25359,118226,58998,146916.0
25360,118230,73336,198171.0
25361,118232,67112,173805.0
25362,118234,87889,38986.0
25363,118236,1836099,74092.0
25364,118242,69384,307114.0
25365,118244,4075578,306963.0
25366,118246,2452254,246860.0
25367,118248,1274586,297596.0
25368,118250,98415,100110.0
25369,118252,2527186,210908.0
25370,118254,1468829,47259.0
25371,118256,2781516,262840.0
25372,118258,1319716,42057.0
25373,118260,2781832,207774.0
25374,118262,2375454,193040.0
25375,118264,2020110,82469.0
25376,118266,1528769,52009.0
25377,118268,1659612,169310.0
25378,118270,1865393,123107.0
25379,118272,2072220,181009.0
25380,118274,91428,68590.0
25381,118276,100586,58200.0
25382,118278,1235853,57387.0
25383,118284,72791,2139.0
25384,118286,208926,151730.0
25385,118288,2722780,171357.0
25386,118290,117238,17135.0
25387,118292,130515,44503.0
25388,118294,493260,308792.0
25389,118296,315488,63194.0
25390,118298,1024842,46760.0
25391,118300,2308733,134375.0
25392,118302,83465,37176.0
25393,118324,1650555,100270.0
25394,118326,2543702,270005.0
25395,118328,1925518,110552.0
25396,118330,2078552,136278.0
25397,118332,1781812,86305.0
25398,118334,102585,17792.0
25399,118336,1290099,74035.0
25400,118338,2328813,110402.0
25401,118340,343827,255940.0
25402,118342,415167,14228.0
25403,118344,98375,39195.0
25404,118346,108350,78247.0
25405,118348,276580,188832.0
25406,118350,2724236,305276.0
25407,118352,174772,190000.0
25408,118354,1216491,245916.0
25409,118380,2188717,183412.0
25410,118388,2330933,241448.0
25411,118390,69442,4683.0
25412,118392,3069212,276690.0
25413,118426,491811,96011.0
25414,118446,50820,150108.0
25415,118448,25227,48443.0
25416,118458,455115,39928.0
25417,118460,58541,116762.0
25418,118462,1570101,55322.0
25419,118464,1204341,65275.0
25420,118466,3204392,252511.0
25421,118468,803038,158483.0
25422,118472,60143,23076.0
25423,118474,78288,99261.0
25424,118476,63379,46570.0
25425,118482,85438,124207.0
25426,118484,75115,89652.0
25427,118486,107958,42438.0
25428,118492,81471,99361.0
25429,118494,72008,96477.0
25430,118496,1814614,74018.0
25431,118498,69753,55689.0
25432,118500,148615,104866.0
25433,118504,75740,3541.0
25434,118510,194268,74417.0
25435,118512,972785,15261.0
25436,118514,1232784,241953.0
25437,118520,67565,58702.0
25438,118522,79735,128555.0
25439,118524,67487,42499.0
25440,118526,1331295,56971.0
25441,118528,78336,106970.0
25442,118530,200215,42441.0
25443,118532,115899,38366.0
25444,118536,86438,121510.0
25445,118538,76531,105398.0
25446,118542,75766,28844.0
25447,118544,76176,118802.0
25448,118546,72966,145677.0
25449,118556,77176,260893.0
25450,118558,188082,105906.0
25451,118560,61668,268662.0
25452,118564,188277,48935.0
25453,118566,185640,78566.0
25454,118568,72123,101231.0
25455,118570,3699508,285423.0
25456,118572,2130270,253272.0
25457,118574,106543,215016.0
25458,118576,93964,69040.0
25459,118584,74083,84425.0
25460,118606,32408,104398.0
25461,118608,34841,247437.0
25462,118610,37566,145337.0
25463,118684,3486392,289728.0
25464,118686,1839642,214086.0
25465,118688,40331,43441.0
25466,118690,44579,212950.0
25467,118692,165998,58414.0
25468,118694,65693,74071.0
25469,118696,2310332,122917.0
25470,118698,62443,40456.0
25471,118700,1020072,273895.0
25472,118702,1809398,227306.0
25473,118704,70242,29133.0
25474,118706,2261331,246080.0
25475,118708,39031,225499.0
25476,118710,2567038,305127.0
25477,118716,68444,40130.0
25478,118718,94317,60041.0
25479,118722,105175,112054.0
25480,118734,72448,18450.0
25481,118736,72349,93142.0
25482,118738,72348,96132.0
25483,118742,67084,29482.0
25484,118744,65185,102949.0
25485,118746,66098,105078.0
25486,118748,62712,98273.0
25487,118752,60903,63260.0
25488,118754,59601,56431.0
25489,118756,57068,283281.0
25490,118758,61870,103678.0
25491,118760,2652092,250538.0
25492,118762,403935,308165.0
25493,118764,3591608,266782.0
25494,118766,2526846,298445.0
25495,118768,1816681,240982.0
25496,118770,52393,241574.0
25497,118774,21551,118134.0
25498,118776,2392385,304336.0
25499,118778,65441,146121.0
25500,118782,340110,15603.0
25501,118784,1782451,22285.0
25502,118786,82193,83007.0
25503,118788,412796,32624.0
25504,118790,1981637,76750.0
25505,118792,435665,29293.0
25506,118796,907305,67314.0
25507,118800,88116,42710.0
25508,118806,2735760,228634.0
25509,118808,1462677,128264.0
25510,118812,841128,74681.0
25511,118814,2139555,277547.0
25512,118816,924468,30545.0
25513,118824,203343,29542.0
25514,118826,328945,9940.0
25515,118828,285595,118751.0
25516,118832,458425,23523.0
25517,118834,906325,24388.0
25518,118838,224077,39885.0
25519,118842,94670,47057.0
25520,118844,197256,65456.0
25521,118846,839739,47491.0
25522,118848,62385,121620.0
25523,118850,69464,72153.0
25524,118852,272950,27739.0
25525,118854,2357472,144114.0
25526,118856,2122518,106685.0
25527,118858,21969,136106.0
25528,118860,91975,60629.0
25529,118862,2017486,137347.0
25530,118864,50688,219043.0
25531,118866,3659786,295144.0
25532,118868,38965,20000.0
25533,118870,63242,28652.0
25534,118872,2298394,295698.0
25535,118874,3797142,292191.0
25536,118876,1487931,172391.0
25537,118878,1339238,248785.0
25538,118880,2326554,252171.0
25539,118882,1286159,30174.0
25540,118884,2833074,280218.0
25541,118886,2833408,182528.0
25542,118888,424934,20147.0
25543,118890,148668,34505.0
25544,118892,251070,26366.0
25545,118894,1599351,32916.0
25546,118896,3612616,265177.0
25547,118898,2937898,241239.0
25548,118900,2305051,228970.0
25549,118902,271884,59940.0
25550,118904,426138,68750.0
25551,118908,95388,24486.0
25552,118910,1018877,28791.0
25553,118914,464799,15056.0
25554,118916,115392,2699.0
25555,118920,2421956,253290.0
25556,118922,2507280,174678.0
25557,118924,2784678,284296.0
25558,118930,3823690,308571.0
25559,118932,893381,311021.0
25560,118934,39376,246213.0
25561,118936,47887,127817.0
25562,118938,33865,210126.0
25563,118940,57912,246648.0
25564,118942,32271,132038.0
25565,118944,50534,148176.0
25566,118946,1816597,94818.0
25567,118948,51923,162755.0
25568,118950,45028,223243.0
25569,118952,44958,51406.0
25570,118954,55227,214948.0
25571,118956,56185,218658.0
25572,118958,59471,211017.0
25573,118960,41169,128679.0
25574,118962,67813,215061.0
25575,118964,2317090,255496.0
25576,118966,69318,40210.0
25577,118968,3003800,266044.0
25578,118970,2275946,190469.0
25579,118972,1572306,294308.0
25580,118974,58512,292063.0
25581,118983,118167,61086.0
25582,118985,1126590,87093.0
25583,118995,62914,205349.0
25584,118997,2180411,224141.0
25585,119013,122998,285532.0
25586,119027,75260,61925.0
25587,119029,76753,52914.0
25588,119031,76026,255906.0
25589,119035,76754,50758.0
25590,119037,78312,52913.0
25591,119039,79943,52238.0
25592,119041,77130,165159.0
25593,119043,78802,62715.0
25594,119045,81689,127760.0
25595,119049,80606,62725.0
25596,119051,82256,46001.0
25597,119053,161389,58083.0
25598,119055,83812,52113.0
25599,119057,83715,11613.0
25600,119059,87133,53342.0
25601,119061,90601,9807.0
25602,119063,200030,82083.0
25603,119065,196931,17681.0
25604,119068,3179568,243684.0
25605,119080,1012757,35069.0
25606,119082,203302,257561.0
25607,119084,203725,257563.0
25608,119126,2409300,171846.0
25609,119129,1918657,125150.0
25610,119131,1918662,106196.0
25611,119135,299040,24179.0
25612,119139,3696720,312497.0
25613,119141,2788710,228967.0
25614,119143,65726,177043.0
25615,119145,2802144,207703.0
25616,119147,2622122,242555.0
25617,119149,1664662,85336.0
25618,119151,70444,40387.0
25619,119153,2290153,191489.0
25620,119155,2692250,181533.0
25621,119157,77977,293380.0
25622,119159,2196055,174309.0
25623,119161,167046,59169.0
25624,119163,130709,125154.0
25625,119165,1343394,122348.0
25626,119167,1343740,51239.0
25627,119169,2118775,222216.0
25628,119171,865482,34515.0
25629,119180,2184287,180951.0
25630,119182,1411249,46127.0
25631,119184,238059,19444.0
25632,119186,1109583,42309.0
25633,119190,2107861,267863.0
25634,119196,30722,67753.0
25635,119200,299215,132936.0
25636,119208,27357,81116.0
25637,119210,243976,274985.0
25638,119212,3002578,212503.0
25639,119214,1667079,142119.0
25640,119216,2437548,261820.0
25641,119218,2280378,120605.0
25642,119220,3506224,307113.0
25643,119222,2314824,259018.0
25644,119224,2609758,175555.0
25645,119226,3019796,277368.0
25646,119303,66543,145162.0
25647,119305,100281,13759.0
25648,119308,58475,129062.0
25649,119310,2359381,241432.0
25650,119312,182996,44936.0
25651,119314,1065106,18755.0
25652,119316,30631,53527.0
25653,119318,30368,90932.0
25654,119332,222664,182099.0
25655,119424,2320073,141058.0
25656,119426,1654829,110323.0
25657,119428,1594503,51090.0
25658,119430,1018830,14669.0
25659,119432,2353767,212606.0
25660,119436,244196,60119.0
25661,119438,67359,215538.0
25662,119440,349747,65821.0
25663,119450,216750,52622.0
25664,119454,1787759,51017.0
25665,119456,154263,26540.0
25666,119563,1846442,81393.0
25667,119565,3877200,301231.0
25668,119567,1567215,62836.0
25669,119569,4045488,302118.0
25670,119571,1091207,33582.0
25671,119573,2072025,145186.0
25672,119575,1388371,158828.0
25673,119579,115701,243856.0
25674,119583,52676,32113.0
25675,119585,53699,21240.0
25676,119587,216620,38503.0
25677,119589,122571,94674.0
25678,119591,90904,71841.0
25679,119593,31212,131944.0
25680,119595,97176,280495.0
25681,119597,435631,18969.0
25682,119599,2106577,168885.0
25683,119601,45682,123868.0
25684,119603,92922,88253.0
25685,119605,44586,197647.0
25686,119607,34707,51416.0
25687,119609,37678,30102.0
25688,119611,53800,168408.0
25689,119613,167145,36294.0
25690,119615,69713,11612.0
25691,119619,1674772,114285.0
25692,119621,840358,82676.0
25693,119625,23993,52228.0
25694,119627,1409798,225898.0
25695,119629,1322306,63727.0
25696,119635,1647665,149600.0
25697,119637,71537,40474.0
25698,119641,52793,199155.0
25699,119643,106852,131903.0
25700,119645,1043756,92286.0
25701,119649,3441700,250114.0
25702,119651,2396436,280000.0
25703,119653,968294,47365.0
25704,119655,1121096,68737.0
25705,119657,907119,64264.0
25706,119659,64268,149170.0
25707,119661,60549,91261.0
25708,119663,311210,19338.0
25709,119667,439771,37529.0
25710,119670,3720794,266080.0
25711,119672,2403961,214761.0
25712,119675,170223,55553.0
25713,119677,3663040,278334.0
25714,119679,1675759,176079.0
25715,119681,1720172,73661.0
25716,119683,1852040,136741.0
25717,119685,1680051,78093.0
25718,119687,116897,33990.0
25719,119689,2378191,159211.0
25720,119691,1753422,57008.0
25721,119693,1470022,101791.0
25722,119695,79128,99194.0
25723,119697,1663660,82492.0
25724,119699,66924,16825.0
25725,119701,3320502,240906.0
25726,119703,480008,16412.0
25727,119705,1886644,115084.0
25728,119714,3788052,298533.0
25729,119752,71139,41897.0
25730,119754,2937752,280509.0
25731,119758,39344,79376.0
25732,119760,98552,43281.0
25733,119762,2076844,84193.0
25734,119766,16832,99946.0
25735,119770,1872101,201018.0
25736,119778,44608,241804.0
25737,119782,129924,18948.0
25738,119788,39377,43968.0
25739,119790,76023,39342.0
25740,119794,74529,86209.0
25741,119796,2520096,211085.0
25742,119798,277705,21176.0
25743,119800,2226285,144595.0
25744,119802,279231,25797.0
25745,119804,479152,28535.0
25746,119808,65422,129579.0
25747,119810,70111,121342.0
25748,119812,70393,58080.0
25749,119818,71331,105860.0
25750,119820,75083,75754.0
25751,119822,73406,80067.0
25752,119828,76360,19946.0
25753,119830,77945,39973.0
25754,119832,81467,27905.0
25755,119834,79837,67180.0
25756,119836,79156,67219.0
25757,119844,84506,43548.0
25758,119846,83585,64666.0
25759,119848,86266,197335.0
25760,119850,85134,82341.0
25761,119856,91166,67221.0
25762,119858,94843,84729.0
25763,119870,327733,275239.0
25764,119874,1073654,48805.0
25765,119878,88148,272165.0
25766,119898,106578,101125.0
25767,119901,114417,75136.0
25768,119904,114416,75137.0
25769,119907,114418,75138.0
25770,119909,108107,69787.0
25771,119929,420511,153936.0
25772,119946,20230,151068.0
25773,119948,2980708,300706.0
25774,119950,60163,64998.0
25775,119954,2611626,227359.0
25776,119960,2400377,208637.0
25777,119964,910885,286532.0
25778,119966,2505294,271185.0
25779,119973,72284,63340.0
25780,119975,105410,70984.0
25781,119977,53241,13383.0
25782,120074,99072,96921.0
25783,120076,2368833,111022.0
25784,120090,91053,85654.0
25785,120092,1420771,30305.0
25786,120096,26361,190165.0
25787,120102,918628,15888.0
25788,120104,61669,33730.0
25789,120108,2403883,135047.0
25790,120110,2514338,266031.0
25791,120112,2480454,287486.0
25792,120114,3097490,287301.0
25793,120116,2421230,289183.0
25794,120118,2364649,137614.0
25795,120120,3435570,300487.0
25796,120122,2965842,293491.0
25797,120124,985692,239498.0
25798,120126,1922555,82967.0
25799,120128,2819436,248833.0
25800,120130,2061702,92321.0
25801,120132,1823664,196867.0
25802,120134,2635832,151153.0
25803,120136,57993,28532.0
25804,120138,2338151,297222.0
25805,120140,67822,126927.0
25806,120142,2254010,201076.0
25807,120146,3205728,283712.0
25808,120200,2710368,224903.0
25809,120202,3534842,296626.0
25810,120206,55988,42996.0
25811,120208,13134,130064.0
25812,120210,1461677,64091.0
25813,120214,25124,84100.0
25814,120216,363056,48854.0
25815,120222,249516,116977.0
25816,120234,40365,81878.0
25817,120236,45780,27399.0
25818,120240,196723,17806.0
25819,120246,1431065,65186.0
25820,120250,51629,95060.0
25821,120252,45785,272663.0
25822,120254,43557,72474.0
25823,120258,200374,51175.0
25824,120260,36836,106821.0
25825,120262,31336,124115.0
25826,120266,39396,29365.0
25827,120268,54892,98010.0
25828,120270,109835,42706.0
25829,120272,85551,29628.0
25830,120274,2785390,276918.0
25831,120276,2229399,186845.0
25832,120278,1816608,252529.0
25833,120280,201450,173732.0
25834,120282,286855,31821.0
25835,120284,2961890,288581.0
25836,120286,3431998,307127.0
25837,120290,1538401,43635.0
25838,120292,2368635,266040.0
25839,120294,2328922,153854.0
25840,120299,313422,251959.0
25841,120301,3516378,253065.0
25842,120307,27796,125891.0
25843,120309,30293,46616.0
25844,120311,3417422,244049.0
25845,120313,435107,62653.0
25846,120315,2053378,149854.0
25847,120317,283054,21605.0
25848,120319,70787,22058.0
25849,120321,60548,28763.0
25850,120323,2397521,135832.0
25851,120380,95167,75298.0
25852,120382,1146283,19365.0
25853,120384,2609156,157674.0
25854,120388,1657513,209293.0
25855,120390,1621426,59439.0
25856,120392,2965412,276908.0
25857,120398,20902,42811.0
25858,120400,1839482,240881.0
25859,120402,119153,274478.0
25860,120408,73019,56539.0
25861,120410,2065898,106136.0
25862,120412,1031241,49391.0
25863,120414,26388,162059.0
25864,120420,158409,16365.0
25865,120428,25161,152986.0
25866,120430,116393,142012.0
25867,120432,88202,54165.0
25868,120436,87313,105404.0
25869,120438,1059793,16460.0
25870,120440,1135929,26728.0
25871,120442,975673,19993.0
25872,120444,2270274,133704.0
25873,120446,1508274,28630.0
25874,120448,56016,37238.0
25875,120450,89199,31609.0
25876,120452,161612,94568.0
25877,120454,460808,50392.0
25878,120458,2272336,159638.0
25879,120462,3078296,303542.0
25880,120464,386695,17825.0
25881,120466,1823672,198184.0
25882,120468,2340678,130925.0
25883,120470,2565938,141423.0
25884,120474,3473654,256835.0
25885,120476,2166880,241930.0
25886,120478,3674140,265297.0
25887,120480,97991,42012.0
25888,120482,1337068,81586.0
25889,120484,49444,128946.0
25890,120486,109555,74309.0
25891,120488,69197,42759.0
25892,120490,43658,39485.0
25893,120492,42410,36339.0
25894,120514,49847,252746.0
25895,120516,50097,73027.0
25896,120518,54968,190474.0
25897,120524,62731,121611.0
25898,120534,2276069,268536.0
25899,120536,3096712,253454.0
25900,120574,1657510,232175.0
25901,120576,59224,18682.0
25902,120578,299535,95997.0
25903,120580,1884318,117942.0
25904,120586,1307926,61038.0
25905,120588,24067,33709.0
25906,120590,30191,130452.0
25907,120598,1302001,69878.0
25908,120606,32158,111317.0
25909,120608,59944,150247.0
25910,120610,2663380,222370.0
25911,120614,452632,127150.0
25912,120618,2476624,148777.0
25913,120621,1797487,207871.0
25914,120623,2077677,209686.0
25915,120625,3560686,285700.0
25916,120627,1366862,226227.0
25917,120629,2512582,199291.0
25918,120631,2247696,125034.0
25919,120633,74270,121727.0
25920,120635,2446042,260346.0
25921,120637,2717822,201088.0
25922,120639,1748260,188984.0
25923,120641,43992,147903.0
25924,120741,87706,259912.0
25925,120747,31565,197737.0
25926,120751,389009,213603.0
25927,120753,99614,144610.0
25928,120755,49500,36463.0
25929,120757,4186386,315360.0
25930,120759,433422,72240.0
25931,120761,17271,126644.0
25932,120763,1124215,73198.0
25933,120765,296251,71886.0
25934,120767,53582,127808.0
25935,120769,3526098,315057.0
25936,120771,3298522,315044.0
25937,120773,68970,216736.0
25938,120775,53176,38898.0
25939,120777,59670,193348.0
25940,120779,2724304,278329.0
25941,120781,836682,26700.0
25942,120783,2452200,294652.0
25943,120785,33811,284793.0
25944,120787,15873,115132.0
25945,120789,59895,38267.0
25946,120791,49063,66969.0
25947,120793,64324,92251.0
25948,120795,61402,48714.0
25949,120797,57680,48717.0
25950,120799,1340138,87101.0
25951,120801,118670,71456.0
25952,120803,1062,118943.0
25953,120805,1560169,26621.0
25954,120807,2246779,86705.0
25955,120809,53428,66965.0
25956,120811,2060540,75874.0
25957,120813,1503646,27317.0
25958,120815,1084002,92452.0
25959,120817,1474251,36575.0
25960,120819,2261735,191120.0
25961,120821,80118,149362.0
25962,120823,468528,78531.0
25963,120825,2339741,288158.0
25964,120827,95330,68352.0
25965,120829,61971,126432.0
25966,120831,2948266,203534.0
25967,120833,1161064,20177.0
25968,120835,1791504,62934.0
25969,120837,71259,84209.0
25970,120839,1900854,116723.0
25971,120841,368730,3057.0
25972,120843,90490,125458.0
25973,120845,2055709,199591.0
25974,120847,1295905,24023.0
25975,120849,1337066,24026.0
25976,120851,1224151,11752.0
25977,120853,2309977,142563.0
25978,120855,2162565,157301.0
25979,120857,430926,9755.0
25980,120859,2142618,123634.0
25981,120861,75683,8767.0
25982,120863,411302,43629.0
25983,120865,1515157,187156.0
25984,120867,3384034,241287.0
25985,120869,10,774.0
25986,120871,2076787,163250.0
25987,120873,1534380,261207.0
25988,120875,82073,37775.0
25989,120877,83680,37768.0
25990,120879,86850,37777.0
25991,120881,87181,59040.0
25992,120883,92116,23273.0
25993,120885,93274,62491.0
25994,120887,94901,56825.0
25995,120889,96884,60014.0
25996,120891,104798,56551.0
25997,120895,110808,58189.0
25998,120897,114844,56804.0
25999,120901,117695,58081.0
26000,120903,167947,42674.0
26001,120905,208026,44933.0
26002,120907,402764,22728.0
26003,120909,312929,43544.0
26004,120911,486138,38327.0
26005,120913,1077026,20414.0
26006,120915,1421040,36298.0
26007,120917,1846985,93855.0
26008,120919,3837196,267573.0
26009,120921,2542616,221437.0
26010,120923,3173524,255456.0
26011,120925,67749,43477.0
26012,120928,2210781,261768.0
26013,120930,2916416,199925.0
26014,120932,173231,211710.0
26015,120934,3578504,267872.0
26016,120936,285930,38187.0
26017,120938,283994,30091.0
26018,120940,283875,38183.0
26019,120942,340398,38190.0
26020,120944,338768,51939.0
26021,120946,338111,38185.0
26022,120948,3132094,251555.0
26023,120950,1978567,132601.0
26024,120952,1869425,84197.0
26025,121003,2380594,137079.0
26026,121005,781332,21447.0
26027,121007,1164647,14749.0
26028,121009,3214248,298935.0
26029,121011,2314036,293861.0
26030,121013,74348,51213.0
26031,121015,62092,55316.0
26032,121017,56014,44522.0
26033,121019,57870,31270.0
26034,121021,54425,33336.0
26035,121023,1224378,208763.0
26036,121025,119880,80145.0
26037,121027,2234032,212756.0
26038,121029,1565434,42863.0
26039,121031,839976,20693.0
26040,121033,2343585,264048.0
26041,121035,3132738,289394.0
26042,121039,1624376,107255.0
26043,121041,32655,64926.0
26044,121045,47336,96546.0
26045,121047,57135,120539.0
26046,121051,74878,78358.0
26047,121053,24830,43900.0
26048,121055,28980,43153.0
26049,121057,33603,84875.0
26050,121059,44140,67756.0
26051,121061,44883,65703.0
26052,121063,24144,50107.0
26053,121073,28770,88209.0
26054,121081,34959,23107.0
26055,121083,37746,101598.0
26056,121085,37632,36635.0
26057,121093,41269,37482.0
26058,121095,3004852,274007.0
26059,121097,105606,50327.0
26060,121099,324941,13654.0
26061,121101,40917,65611.0
26062,121103,1702443,54518.0
26063,121109,1276434,19824.0
26064,121111,85106,101660.0
26065,121113,212235,4226.0
26066,121115,1705952,230222.0
26067,121117,299981,13360.0
26068,121119,88583,18729.0
26069,121122,758781,15434.0
26070,121124,1718903,85373.0
26071,121126,75809,24655.0
26072,121129,3138104,244688.0
26073,121133,133024,29988.0
26074,121135,1913166,78383.0
26075,121137,2375779,125509.0
26076,121139,110068,50326.0
26077,121141,99327,25373.0
26078,121143,2351310,200085.0
26079,121145,2354205,151044.0
26080,121148,756648,5139.0
26081,121150,359144,115520.0
26082,121152,3465456,257648.0
26083,121155,2609912,181330.0
26084,121157,1764625,121734.0
26085,121159,86823,140161.0
26086,121161,1458915,70008.0
26087,121165,313597,18015.0
26088,121167,1559033,60575.0
26089,121169,2570858,250225.0
26090,121171,3264102,256876.0
26091,121173,2275861,161529.0
26092,121176,263265,33932.0
26093,121178,2083231,174645.0
26094,121180,460925,19033.0
26095,121182,1699755,72359.0
26096,121184,486656,9817.0
26097,121186,493451,24116.0
26098,121188,451187,10055.0
26099,121190,324532,39227.0
26100,121192,1486670,53459.0
26101,121194,2465140,239562.0
26102,121196,1662293,209901.0
26103,121198,839880,14025.0
26104,121202,1002567,25597.0
26105,121205,318497,32304.0
26106,121207,817545,161321.0
26107,121209,475417,15426.0
26108,121211,1034320,15616.0
26109,121217,1560954,51250.0
26110,121219,995863,19066.0
26111,121221,64916,52916.0
26112,121223,1792543,77879.0
26113,121225,4008652,293262.0
26114,121227,3074780,209416.0
26115,121229,73259,91259.0
26116,121231,3235888,270303.0
26117,121233,66436,194817.0
26118,121235,2962726,269173.0
26119,121237,1403862,54415.0
26120,121239,2645000,152273.0
26121,121241,84747,24745.0
26122,121243,1628055,75074.0
26123,121245,1924277,98582.0
26124,121247,254871,28635.0
26125,121249,205214,31183.0
26126,121251,2041488,119738.0
26127,121253,2561546,287084.0
26128,121255,2132324,110393.0
26129,121257,2246837,139662.0
26130,121259,817228,14440.0
26131,121261,339294,19288.0
26132,121263,1285010,26588.0
26133,121265,1407078,38166.0
26134,121267,1090671,18616.0
26135,121269,1243955,22175.0
26136,121271,117692,27770.0
